size,type,ms
51300,reverse,1
51300,almost,1
51400,random,4
51400,reverse,1
51400,almost,1
51500,random,4
51500,reverse,1
51500,almost,1
51600,random,4
51600,reverse,1
51600,almost,1
51700,random,4
51700,reverse,1
51700,almost,1
51800,random,4
51800,reverse,1
51800,almost,1
51900,random,4
51900,reverse,1
51900,almost,1
52000,random,4
52000,reverse,1
52000,almost,1
52100,random,4
52100,reverse,1
52100,almost,1
52200,random,4
52200,reverse,1
52200,almost,1
52300,random,4.2
52300,reverse,1
52300,almost,1
52400,random,4
52400,reverse,1
52400,almost,1
52500,random,4
52500,reverse,1
52500,almost,1
52600,random,4
52600,reverse,1
52600,almost,1
52700,random,4
52700,reverse,1
52700,almost,1
52800,random,4
52800,reverse,1
52800,almost,1
52900,random,4
52900,reverse,1
52900,almost,1
53000,random,4
53000,reverse,1
53000,almost,1
53100,random,4
53100,reverse,1
53100,almost,1
53200,random,4
53200,reverse,1
53200,almost,1
53300,random,4
53300,reverse,1
53300,almost,1
53400,random,4
53400,reverse,1
53400,almost,1
53500,random,4
53500,reverse,1
53500,almost,1
53600,random,4.4
53600,reverse,1
53600,almost,1
53700,random,4.2
53700,reverse,1
53700,almost,1
53800,random,4
53800,reverse,1
53800,almost,1
53900,random,4.2
53900,reverse,1
53900,almost,1
54000,random,4.2
54000,reverse,1
54000,almost,1
54100,random,4
54100,reverse,1
54100,almost,1
54200,random,4
54200,reverse,1
54200,almost,1
54300,random,4
54300,reverse,1
54300,almost,1
54400,random,4.2
54400,reverse,1
54400,almost,1
54500,random,4.2
54500,reverse,1
54500,almost,1
54600,random,4.4
54600,reverse,1
54600,almost,1
54700,random,4.2
54700,reverse,1
54700,almost,1
54800,random,4
54800,reverse,1
54800,almost,1
54900,random,4.2
54900,reverse,1
54900,almost,1
55000,random,4
55000,reverse,1
55000,almost,1
55100,random,4.4
55100,reverse,1
55100,almost,1
55200,random,4.2
55200,reverse,1
55200,almost,1.2
55300,random,4
55300,reverse,1
55300,almost,1
55400,random,4
55400,reverse,1
55400,almost,1
55500,random,4
55500,reverse,1
55500,almost,1
55600,random,4
55600,reverse,1
55600,almost,1.2
55700,random,4.4
55700,reverse,1
55700,almost,1.2
55800,random,4.6
55800,reverse,1
55800,almost,1
55900,random,4.6
55900,reverse,1
55900,almost,1
56000,random,4.8
56000,reverse,1
56000,almost,1.2
56100,random,4.6
56100,reverse,1
56100,almost,1.2
56200,random,4.8
56200,reverse,1
56200,almost,1.2
56300,random,4.2
56300,reverse,1
56300,almost,1.2
56400,random,4.4
56400,reverse,1
56400,almost,1
56500,random,4.6
56500,reverse,1
56500,almost,1
56600,random,5
56600,reverse,1
56600,almost,1
56700,random,4.4
56700,reverse,1
56700,almost,1
56800,random,4.2
56800,reverse,1
56800,almost,1.2
56900,random,5
56900,reverse,1
56900,almost,1
57000,random,4
57000,reverse,1
57000,almost,1
57100,random,5
57100,reverse,1
57100,almost,1
57200,random,4.8
57200,reverse,1
57200,almost,1.2
57300,random,4.8
57300,reverse,1
57300,almost,1
57400,random,4.8
57400,reverse,1
57400,almost,1.2
57500,random,4.6
57500,reverse,1
57500,almost,1
57600,random,5
57600,reverse,1
57600,almost,1.2
57700,random,5
57700,reverse,1
57700,almost,1
57800,random,4.8
57800,reverse,1
57800,almost,1
57900,random,5
57900,reverse,1
57900,almost,1.2
58000,random,4.4
58000,reverse,1
58000,almost,1
58100,random,4.8
58100,reverse,1
58100,almost,1
58200,random,5
58200,reverse,1
58200,almost,1
58300,random,5
58300,reverse,1
58300,almost,1
58400,random,5
58400,reverse,1
58400,almost,1.2
58500,random,5
58500,reverse,1
58500,almost,1
58600,random,5
58600,reverse,1
58600,almost,1
58700,random,5.2
58700,reverse,1
58700,almost,1
58800,random,5
58800,reverse,1
58800,almost,1
58900,random,5
58900,reverse,1
58900,almost,1
59000,random,5
59000,reverse,1
59000,almost,1
59100,random,5
59100,reverse,1
59100,almost,1.2
59200,random,5
59200,reverse,1
59200,almost,2
59300,random,5
59300,reverse,1
59300,almost,1
59400,random,5
59400,reverse,1
59400,almost,1.2
59500,random,5
59500,reverse,1
59500,almost,1.2
59600,random,5.2
59600,reverse,1
59600,almost,1.2
59700,random,5
59700,reverse,1
59700,almost,1.2
59800,random,5
59800,reverse,1
59800,almost,1.2
59900,random,5
59900,reverse,1
59900,almost,1.2
60000,random,5
60000,reverse,1
60000,almost,1.4
60100,random,5
60100,reverse,1
60100,almost,1.2
60200,random,5
60200,reverse,1
60200,almost,1.2
60300,random,5
60300,reverse,1
60300,almost,1
60400,random,5
60400,reverse,1
60400,almost,1.2
60500,random,5
60500,reverse,1
60500,almost,1.2
60600,random,5
60600,reverse,1
60600,almost,1.4
60700,random,5
60700,reverse,1
60700,almost,1.4
60800,random,5
60800,reverse,1
60800,almost,1.4
60900,random,5
60900,reverse,1
60900,almost,2.2
61000,random,5
61000,reverse,1
61000,almost,2
61100,random,5
61100,reverse,1
61100,almost,2
61200,random,5
61200,reverse,1
61200,almost,1.8
61300,random,5
61300,reverse,1
61300,almost,1
61400,random,5
61400,reverse,1
61400,almost,1.6
61500,random,5
61500,reverse,1
61500,almost,1.6
61600,random,5
61600,reverse,1
61600,almost,1.8
61700,random,5
61700,reverse,1
61700,almost,1.6
61800,random,5
61800,reverse,1.2
61800,almost,2
61900,random,5
61900,reverse,1
61900,almost,1.8
62000,random,5
62000,reverse,1
62000,almost,1.4
62100,random,5
62100,reverse,1
62100,almost,2
62200,random,5
62200,reverse,1
62200,almost,2
62300,random,5
62300,reverse,1
62300,almost,1.2
62400,random,5
62400,reverse,1
62400,almost,1.8
62500,random,5
62500,reverse,1
62500,almost,2
62600,random,5
62600,reverse,1
62600,almost,1.6
62700,random,5
62700,reverse,1
62700,almost,1.8
62800,random,5
62800,reverse,1
62800,almost,1.6
62900,random,5
62900,reverse,1
62900,almost,1.6
63000,random,5
63000,reverse,1
63000,almost,2
63100,random,5
63100,reverse,1
63100,almost,2.2
63200,random,5.2
63200,reverse,1
63200,almost,1.8
63300,random,5
63300,reverse,1
63300,almost,2
63400,random,5
63400,reverse,1
63400,almost,2
63500,random,5.4
63500,reverse,1
63500,almost,2
63600,random,5
63600,reverse,1
63600,almost,2
63700,random,5
63700,reverse,1
63700,almost,2
63800,random,6
63800,reverse,1
63800,almost,2
63900,random,5
63900,reverse,1
63900,almost,2
64000,random,5.8
64000,reverse,1
64000,almost,2
64100,random,5.8
64100,reverse,1
64100,almost,2
64200,random,5.6
64200,reverse,1
64200,almost,2
64300,random,5.2
64300,reverse,1
64300,almost,2
64400,random,5.4
64400,reverse,1.4
64400,almost,3.2
64500,random,5.6
64500,reverse,1
64500,almost,2
64600,random,5
64600,reverse,1
64600,almost,2
64700,random,5.2
64700,reverse,1.2
64700,almost,3
64800,random,6.6
64800,reverse,1
64800,almost,2
64900,random,5.8
64900,reverse,1
64900,almost,2
65000,random,5.6
65000,reverse,1
65000,almost,2
65100,random,5.4
65100,reverse,1
65100,almost,2
65200,random,5
65200,reverse,1
65200,almost,2
65300,random,5.4
65300,reverse,1
65300,almost,2
65400,random,5.6
65400,reverse,1
65400,almost,2
65500,random,5.4
65500,reverse,1
65500,almost,2
65600,random,5.4
65600,reverse,1
65600,almost,2
65700,random,5.6
65700,reverse,1
65700,almost,2
65800,random,5.6
65800,reverse,1
65800,almost,2
65900,random,5
65900,reverse,1
65900,almost,2
66000,random,5.4
66000,reverse,1
66000,almost,2
66100,random,5
66100,reverse,1
66100,almost,2
66200,random,5
66200,reverse,1
66200,almost,2
66300,random,5.2
66300,reverse,2.6
66300,almost,2
66400,random,6.6
66400,reverse,1.2
66400,almost,2
66500,random,5.8
66500,reverse,1
66500,almost,2
66600,random,6
66600,reverse,1
66600,almost,2
66700,random,5.4
66700,reverse,1.2
66700,almost,2
66800,random,5.2
66800,reverse,1
66800,almost,2
66900,random,5.4
66900,reverse,1
66900,almost,2
67000,random,5.4
67000,reverse,3.4
67000,almost,2.8
67100,random,6.4
67100,reverse,1
67100,almost,2
67200,random,6
67200,reverse,1
67200,almost,2
67300,random,6
67300,reverse,1
67300,almost,2
67400,random,6
67400,reverse,1
67400,almost,2
67500,random,6
67500,reverse,1.2
67500,almost,2
67600,random,6
67600,reverse,1.2
67600,almost,2
67700,random,6
67700,reverse,1
67700,almost,2
67800,random,6
67800,reverse,1
67800,almost,2
67900,random,6
67900,reverse,1
67900,almost,2
68000,random,6
68000,reverse,1
68000,almost,2
68100,random,6
68100,reverse,1
68100,almost,2
68200,random,6
68200,reverse,1
68200,almost,2
68300,random,6.2
68300,reverse,1
68300,almost,2
68400,random,6
68400,reverse,1
68400,almost,2
68500,random,6
68500,reverse,1.8
68500,almost,2
68600,random,6
68600,reverse,1
68600,almost,2
68700,random,6
68700,reverse,1
68700,almost,2
68800,random,6
68800,reverse,1
68800,almost,2
68900,random,6
68900,reverse,1
68900,almost,2
69000,random,6
69000,reverse,1
69000,almost,2
69100,random,6.2
69100,reverse,1
69100,almost,2
69200,random,6
69200,reverse,1
69200,almost,2
69300,random,6
69300,reverse,1
69300,almost,2
69400,random,6.2
69400,reverse,1
69400,almost,2
69500,random,6
69500,reverse,1
69500,almost,2
69600,random,6
69600,reverse,1
69600,almost,2
69700,random,6
69700,reverse,1
69700,almost,2
69800,random,6
69800,reverse,1.2
69800,almost,2
69900,random,6
69900,reverse,1
69900,almost,2
70000,random,6
70000,reverse,1
70000,almost,2
70100,random,6
70100,reverse,1
70100,almost,2.4
70200,random,6
70200,reverse,1
70200,almost,2
70300,random,6
70300,reverse,1
70300,almost,2
70400,random,6
70400,reverse,1
70400,almost,2
70500,random,6.4
70500,reverse,1
70500,almost,2
70600,random,6
70600,reverse,1
70600,almost,2
70700,random,6
70700,reverse,1
70700,almost,2
70800,random,6
70800,reverse,1
70800,almost,2
70900,random,7
70900,reverse,1
70900,almost,2
71000,random,6
71000,reverse,1
71000,almost,2
71100,random,6
71100,reverse,1
71100,almost,2
71200,random,6
71200,reverse,1
71200,almost,2
71300,random,6
71300,reverse,1
71300,almost,2
71400,random,6
71400,reverse,2
71400,almost,2
71500,random,6
71500,reverse,1
71500,almost,2
71600,random,6.4
71600,reverse,1.2
71600,almost,2
71700,random,6.2
71700,reverse,1
71700,almost,2
71800,random,6.6
71800,reverse,1
71800,almost,2
71900,random,6
71900,reverse,1
71900,almost,2
72000,random,6
72000,reverse,1
72000,almost,2.2
72100,random,6.6
72100,reverse,1.6
72100,almost,2.2
72200,random,6
72200,reverse,1
72200,almost,2
72300,random,6
72300,reverse,1
72300,almost,2
72400,random,6
72400,reverse,1.2
72400,almost,2
72500,random,6
72500,reverse,1
72500,almost,2
72600,random,6
72600,reverse,1.2
72600,almost,2
72700,random,6
72700,reverse,1
72700,almost,2
72800,random,6
72800,reverse,1
72800,almost,2
72900,random,6.2
72900,reverse,1.2
72900,almost,2
73000,random,6
73000,reverse,1.2
73000,almost,2
73100,random,6
73100,reverse,1
73100,almost,2
73200,random,6.2
73200,reverse,1
73200,almost,2
73300,random,6
73300,reverse,1
73300,almost,2
73400,random,6.2
73400,reverse,1
73400,almost,2
73500,random,6
73500,reverse,1
73500,almost,2
73600,random,6
73600,reverse,1.2
73600,almost,2
73700,random,7.2
73700,reverse,3
73700,almost,2.2
73800,random,6
73800,reverse,1
73800,almost,2
73900,random,6.4
73900,reverse,1.2
73900,almost,2
74000,random,6
74000,reverse,1
74000,almost,2
74100,random,6
74100,reverse,1
74100,almost,2
74200,random,6
74200,reverse,1
74200,almost,2
74300,random,6.2
74300,reverse,1.6
74300,almost,8.6
74400,random,6.6
74400,reverse,2
74400,almost,2
74500,random,6.8
74500,reverse,1
74500,almost,2
74600,random,6.4
74600,reverse,1.4
74600,almost,2
74700,random,6.2
74700,reverse,1
74700,almost,2
74800,random,6.4
74800,reverse,1
74800,almost,2
74900,random,6.6
74900,reverse,1.6
74900,almost,2
75000,random,6.4
75000,reverse,1
75000,almost,2
75100,random,6.6
75100,reverse,1
75100,almost,2
75200,random,6.2
75200,reverse,1
75200,almost,2
75300,random,6
75300,reverse,1.2
75300,almost,2
75400,random,6
75400,reverse,1
75400,almost,2
75500,random,7
75500,reverse,1.8
75500,almost,2
75600,random,6.4
75600,reverse,1.2
75600,almost,2
75700,random,6.2
75700,reverse,1
75700,almost,2
75800,random,6
75800,reverse,1
75800,almost,2
75900,random,6
75900,reverse,1
75900,almost,2
76000,random,6.2
76000,reverse,1
76000,almost,2
76100,random,6
76100,reverse,1.2
76100,almost,2.6
76200,random,6
76200,reverse,1
76200,almost,2
76300,random,6.2
76300,reverse,1
76300,almost,2
76400,random,6.6
76400,reverse,1
76400,almost,2
76500,random,6.4
76500,reverse,2.8
76500,almost,2
76600,random,7
76600,reverse,1.2
76600,almost,2
76700,random,7
76700,reverse,1
76700,almost,2
76800,random,6.6
76800,reverse,1.2
76800,almost,2
76900,random,6.4
76900,reverse,1.4
76900,almost,2
77000,random,6.4
77000,reverse,1
77000,almost,2
77100,random,6
77100,reverse,1
77100,almost,2.2
77200,random,6.6
77200,reverse,1
77200,almost,2
77300,random,6
77300,reverse,1
77300,almost,2
77400,random,6.2
77400,reverse,1
77400,almost,2
77500,random,6.4
77500,reverse,1
77500,almost,2
77600,random,7
77600,reverse,1
77600,almost,2
77700,random,6.6
77700,reverse,1
77700,almost,2.2
77800,random,6.6
77800,reverse,1.2
77800,almost,2
77900,random,6.8
77900,reverse,1.2
77900,almost,2
78000,random,6.4
78000,reverse,1.2
78000,almost,2
78100,random,6.8
78100,reverse,1
78100,almost,2
78200,random,6.4
78200,reverse,1.2
78200,almost,2
78300,random,6.8
78300,reverse,1
78300,almost,2
78400,random,6.4
78400,reverse,1.4
78400,almost,2
78500,random,7
78500,reverse,1
78500,almost,2
78600,random,6.6
78600,reverse,1
78600,almost,2
78700,random,6.4
78700,reverse,1.2
78700,almost,2
78800,random,6.8
78800,reverse,1.8
78800,almost,2
78900,random,6.2
78900,reverse,1
78900,almost,2
79000,random,6.4
79000,reverse,1
79000,almost,2
79100,random,6.8
79100,reverse,1.2
79100,almost,2
79200,random,6.2
79200,reverse,1
79200,almost,2
79300,random,6.6
79300,reverse,1.2
79300,almost,2
79400,random,6
79400,reverse,1
79400,almost,2
79500,random,7
79500,reverse,1.2
79500,almost,2
79600,random,6.6
79600,reverse,1.6
79600,almost,2.2
79700,random,6.8
79700,reverse,1.4
79700,almost,2.2
79800,random,7
79800,reverse,2
79800,almost,2
79900,random,7
79900,reverse,1.4
79900,almost,2.2
80000,random,7
80000,reverse,1.6
80000,almost,2
80100,random,7
80100,reverse,1.4
80100,almost,2
80200,random,7.4
80200,reverse,1.4
80200,almost,2.2
80300,random,7.2
80300,reverse,1.2
80300,almost,2.2
80400,random,7.4
80400,reverse,3
80400,almost,4
80500,random,10.4
80500,reverse,3
80500,almost,4
80600,random,10.2
80600,reverse,3
80600,almost,4
80700,random,10
80700,reverse,3.6
80700,almost,5
80800,random,10.2
80800,reverse,3
80800,almost,4
80900,random,10
80900,reverse,3
80900,almost,4
81000,random,10
81000,reverse,3
81000,almost,4.2
81100,random,10
81100,reverse,3
81100,almost,4.4
81200,random,10
81200,reverse,3
81200,almost,4
81300,random,11.6
81300,reverse,3
81300,almost,4.6
81400,random,10
81400,reverse,3.2
81400,almost,4
81500,random,10.2
81500,reverse,3
81500,almost,4
81600,random,10
81600,reverse,3
81600,almost,4.6
81700,random,10
81700,reverse,3.4
81700,almost,4
81800,random,10.4
81800,reverse,3
81800,almost,4
81900,random,10
81900,reverse,4
81900,almost,4.4
82000,random,10.4
82000,reverse,3
82000,almost,4.4
82100,random,10.4
82100,reverse,3
82100,almost,4
82200,random,10
82200,reverse,3
82200,almost,5
82300,random,10.2
82300,reverse,3
82300,almost,4
82400,random,10
82400,reverse,4
82400,almost,4.8
82500,random,10.8
82500,reverse,3.4
82500,almost,5
82600,random,10.8
82600,reverse,3
82600,almost,4
82700,random,10
82700,reverse,3
82700,almost,4
82800,random,10.2
82800,reverse,3
82800,almost,4
82900,random,10.2
82900,reverse,3.2
82900,almost,4
83000,random,11.2
83000,reverse,3.2
83000,almost,4.6
83100,random,10
83100,reverse,3
83100,almost,4.2
83200,random,11
83200,reverse,3
83200,almost,4.2
83300,random,10
83300,reverse,3
83300,almost,4
83400,random,10
83400,reverse,3
83400,almost,4.6
83500,random,10
83500,reverse,3
83500,almost,4.4
83600,random,10
83600,reverse,3
83600,almost,4.8
83700,random,11
83700,reverse,3
83700,almost,4
83800,random,11.6
83800,reverse,3.4
83800,almost,4
83900,random,10.8
83900,reverse,3
83900,almost,4
84000,random,10
84000,reverse,3
84000,almost,4.8
84100,random,10.2
84100,reverse,3
84100,almost,4.4
84200,random,10.8
84200,reverse,3.8
84200,almost,5
84300,random,11
84300,reverse,3
84300,almost,4
84400,random,10
84400,reverse,3.2
84400,almost,4.8
84500,random,10.4
84500,reverse,3
84500,almost,4.2
84600,random,10.6
84600,reverse,4
84600,almost,4.6
84700,random,10.8
84700,reverse,3.2
84700,almost,4.4
84800,random,10.2
84800,reverse,3.4
84800,almost,5
84900,random,10.4
84900,reverse,3.4
84900,almost,4.4
85000,random,11
85000,reverse,3
85000,almost,4
85100,random,10.2
85100,reverse,3
85100,almost,4
85200,random,11
85200,reverse,3
85200,almost,4.8
85300,random,10.6
85300,reverse,3
85300,almost,4.2
85400,random,10.8
85400,reverse,3
85400,almost,4.2
85500,random,10
85500,reverse,3
85500,almost,4.6
85600,random,10.4
85600,reverse,3
85600,almost,4
85700,random,10.4
85700,reverse,3
85700,almost,4
85800,random,11
85800,reverse,3.4
85800,almost,4
85900,random,10.6
85900,reverse,3
85900,almost,4.6
86000,random,11
86000,reverse,3
86000,almost,4
86100,random,10.4
86100,reverse,3.2
86100,almost,4.4
86200,random,11.2
86200,reverse,3.4
86200,almost,4.2
86300,random,10.6
86300,reverse,3.2
86300,almost,4.2
86400,random,11
86400,reverse,3
86400,almost,4.2
86500,random,11
86500,reverse,3.2
86500,almost,4.8
86600,random,11
86600,reverse,3.2
86600,almost,5
86700,random,11
86700,reverse,3.4
86700,almost,4.8
86800,random,11
86800,reverse,3.2
86800,almost,5
86900,random,11.6
86900,reverse,3.2
86900,almost,4.8
87000,random,11.2
87000,reverse,3.2
87000,almost,4.2
87100,random,11.4
87100,reverse,3.6
87100,almost,4.8
87200,random,11.2
87200,reverse,3.2
87200,almost,5
87300,random,11.2
87300,reverse,3.4
87300,almost,4.2
87400,random,11
87400,reverse,3
87400,almost,4
87500,random,11.4
87500,reverse,3
87500,almost,4.4
87600,random,11.2
87600,reverse,3.4
87600,almost,4.2
87700,random,11
87700,reverse,3
87700,almost,4.2
87800,random,12.6
87800,reverse,3
87800,almost,5
87900,random,11
87900,reverse,3
87900,almost,4.4
88000,random,11.6
88000,reverse,3.4
88000,almost,4.2
88100,random,11.6
88100,reverse,3
88100,almost,4.2
88200,random,11
88200,reverse,4
88200,almost,5
88300,random,11
88300,reverse,3.2
88300,almost,4.4
88400,random,11
88400,reverse,3
88400,almost,4
88500,random,11
88500,reverse,3.6
88500,almost,4.6
88600,random,11
88600,reverse,3.8
88600,almost,5
88700,random,11.8
88700,reverse,3.6
88700,almost,5
88800,random,11.2
88800,reverse,3.6
88800,almost,5
88900,random,11
88900,reverse,3
88900,almost,4
89000,random,11.4
89000,reverse,3.4
89000,almost,5
89100,random,11
89100,reverse,3
89100,almost,4.8
89200,random,11
89200,reverse,4
89200,almost,4.4
89300,random,11.2
89300,reverse,3.4
89300,almost,4.4
89400,random,11
89400,reverse,3
89400,almost,6
89500,random,12
89500,reverse,4
89500,almost,5
89600,random,11
89600,reverse,3.8
89600,almost,5
89700,random,11.6
89700,reverse,3
89700,almost,5
89800,random,11.8
89800,reverse,3.2
89800,almost,4.6
89900,random,11.8
89900,reverse,3.4
89900,almost,4
90000,random,11
90000,reverse,3
90000,almost,4.8
90100,random,11.4
90100,reverse,3
90100,almost,4.2
90200,random,11.6
90200,reverse,3
90200,almost,4
90300,random,11.6
90300,reverse,3
90300,almost,4.2
90400,random,11.2
90400,reverse,3.8
90400,almost,5
90500,random,11
90500,reverse,3
90500,almost,5
90600,random,11.2
90600,reverse,3.8
90600,almost,5
90700,random,11.6
90700,reverse,4
90700,almost,2.6
90800,random,8
90800,reverse,2
90800,almost,2
90900,random,8
90900,reverse,2
90900,almost,2
91000,random,8
91000,reverse,2
91000,almost,2
91100,random,8
91100,reverse,2
91100,almost,2.2
91200,random,8
91200,reverse,2
91200,almost,2
91300,random,8
91300,reverse,2
91300,almost,2
91400,random,8
91400,reverse,2
91400,almost,2.8
91500,random,8
91500,reverse,2
91500,almost,2.6
91600,random,7.8
91600,reverse,2
91600,almost,2.6
91700,random,7.8
91700,reverse,2
91700,almost,2
91800,random,7.8
91800,reverse,2
91800,almost,2.2
91900,random,8
91900,reverse,2
91900,almost,2.8
92000,random,8.2
92000,reverse,2
92000,almost,2.2
92100,random,8
92100,reverse,2
92100,almost,2.8
92200,random,8
92200,reverse,2
92200,almost,2
92300,random,8
92300,reverse,2
92300,almost,2.8
92400,random,7.6
92400,reverse,2
92400,almost,2
92500,random,7.6
92500,reverse,2
92500,almost,3
92600,random,8
92600,reverse,2.2
92600,almost,2.8
92700,random,8
92700,reverse,2
92700,almost,2.2
92800,random,8.2
92800,reverse,2
92800,almost,3
92900,random,8.4
92900,reverse,2
92900,almost,2.6
93000,random,8.8
93000,reverse,2
93000,almost,2.2
93100,random,8
93100,reverse,2
93100,almost,2.2
93200,random,8.6
93200,reverse,2
93200,almost,2.4
93300,random,8
93300,reverse,2
93300,almost,2.6
93400,random,8
93400,reverse,2
93400,almost,2.2
93500,random,11.2
93500,reverse,2
93500,almost,2.2
93600,random,8
93600,reverse,2
93600,almost,2
93700,random,8
93700,reverse,2
93700,almost,2
93800,random,8
93800,reverse,2
93800,almost,2.4
93900,random,8
93900,reverse,2
93900,almost,2.2
94000,random,8
94000,reverse,2
94000,almost,2.8
94100,random,8
94100,reverse,2
94100,almost,2.2
94200,random,8.2
94200,reverse,2
94200,almost,2.4
94300,random,8.2
94300,reverse,2
94300,almost,2.6
94400,random,8
94400,reverse,2
94400,almost,3
94500,random,8.6
94500,reverse,2
94500,almost,2.6
94600,random,8
94600,reverse,2
94600,almost,2.4
94700,random,8
94700,reverse,2
94700,almost,2.2
94800,random,8.2
94800,reverse,2
94800,almost,2.4
94900,random,8
94900,reverse,2.2
94900,almost,2.2
95000,random,8
95000,reverse,2
95000,almost,2.8
95100,random,8.2
95100,reverse,2.2
95100,almost,2.2
95200,random,8.2
95200,reverse,2
95200,almost,2.2
95300,random,8
95300,reverse,2
95300,almost,2.4
95400,random,8.2
95400,reverse,2
95400,almost,2.4
95500,random,10
95500,reverse,2
95500,almost,3
95600,random,8.6
95600,reverse,2
95600,almost,2.6
95700,random,8
95700,reverse,2
95700,almost,2.2
95800,random,8
95800,reverse,2
95800,almost,2
95900,random,8
95900,reverse,2
95900,almost,3
96000,random,8
96000,reverse,2
96000,almost,2.2
96100,random,8
96100,reverse,2
96100,almost,2
96200,random,8
96200,reverse,2
96200,almost,2.2
96300,random,8
96300,reverse,2
96300,almost,2.2
96400,random,8
96400,reverse,2
96400,almost,2.8
96500,random,8
96500,reverse,2.2
96500,almost,2.2
96600,random,8
96600,reverse,2
96600,almost,2.2
96700,random,8
96700,reverse,2
96700,almost,2.8
96800,random,8
96800,reverse,2
96800,almost,2
96900,random,8
96900,reverse,2
96900,almost,2
97000,random,8.2
97000,reverse,2
97000,almost,2.2
97100,random,8
97100,reverse,2
97100,almost,2.2
97200,random,8.4
97200,reverse,2
97200,almost,2.2
97300,random,8
97300,reverse,2
97300,almost,2
97400,random,8
97400,reverse,2
97400,almost,2
97500,random,8
97500,reverse,2
97500,almost,2
97600,random,8.2
97600,reverse,2
97600,almost,2.2
97700,random,8.2
97700,reverse,2
97700,almost,2
97800,random,8.8
97800,reverse,2
97800,almost,2.2
97900,random,8.2
97900,reverse,2
97900,almost,2
98000,random,8
98000,reverse,2
98000,almost,2
98100,random,8
98100,reverse,2
98100,almost,2.2
98200,random,8.2
98200,reverse,2
98200,almost,2.2
98300,random,8.6
98300,reverse,2
98300,almost,2.2
98400,random,9
98400,reverse,2
98400,almost,2
98500,random,8.6
98500,reverse,2
98500,almost,2
98600,random,8
98600,reverse,2
98600,almost,2
98700,random,8.2
98700,reverse,2
98700,almost,3.4
98800,random,8.8
98800,reverse,2
98800,almost,2.2
98900,random,9
98900,reverse,2
98900,almost,2
99000,random,8
99000,reverse,2.2
99000,almost,2.2
99100,random,8.2
99100,reverse,2
99100,almost,2.2
99200,random,8.8
99200,reverse,2
99200,almost,2.6
99300,random,8.6
99300,reverse,2.2
99300,almost,3.8
99400,random,8.8
99400,reverse,2
99400,almost,2.2
99500,random,8.6
99500,reverse,2
99500,almost,2
99600,random,8.4
99600,reverse,2
99600,almost,2
99700,random,8.4
99700,reverse,2
99700,almost,2.2
99800,random,9
99800,reverse,2
99800,almost,2.2
99900,random,8.8
99900,reverse,2
99900,almost,2
100000,random,9.8
100000,reverse,2
100000,almost,2
